units_sold,record_ID
200.92933135211214,212787
123.0384117471184,212788
64.86463340317518,212789
17.57708998159748,212790
71.77246914159244,212792
98.92607958883025,212793
131.3257268101001,212794
139.50615068009,212796
137.44405043514547,212797
378.37494958896787,212798
26.83545132797926,212799
12.963799787925357,212800
97.59288401687306,212802
67.10823701391224,212803
50.93208540650302,212805
68.67811624104488,212806
109.54478693755512,212807
30.504649050023687,212809
37.53197373773677,212812
12.352323485523142,212816
26.718741607160617,212817
35.85522040457576,212818
20.082401849284945,212819
21.37333589223672,212820
32.54462441226552,212821
67.43284600736112,212822
26.511012993385535,212823
130.49651361221083,212824
14.6651894579452,212825
9.379773920945896,212826
39.17315097679018,212828
44.364869503417175,212829
31.447174289701863,212830
26.985212094198754,212831
34.112055055056786,212832
35.95043547561196,212833
27.87761331491346,212834
25.15701275100965,212835
7.525273283291553,212837
20.758880730649544,212838
21.58184700263758,212839
27.276011461103238,212840
51.62748132099324,212843
16.286353532312553,212844
94.82064435283849,212845
10.052389773705904,212846
25.377396939497782,212849
24.497222035033136,212850
32.224798642555584,212853
41.347949878446876,212856
21.950921755904115,212857
7.230600855652172,212860
39.52784901683291,212861
48.09068435914396,212862
12.47953827446584,212863
115.37050408809459,212866
41.419318146112786,212867
191.24347968370319,212868
35.540332888198066,212869
23.817427378364176,212870
46.23470468332487,212872
60.391982362217384,212873
36.731940759223775,212874
27.094308025527933,212875
33.08963845779873,212876
40.547929000031594,212877
17.28698454017952,212879
21.084001860641507,212880
28.391009102596655,212881
12.396741655068169,212884
31.578104476248633,212885
20.391758611787136,212886
19.793988248299268,212888
43.75342433607969,212889
17.21792053158558,212890
75.02051083522241,212891
17.775325962185747,212892
26.228083809457114,212893
30.822812016587672,212896
6.584821027104676,212899
11.158895290190946,212900
24.55029844167899,212901
16.129975473851623,212902
15.004567532211679,212903
35.31354881610923,212905
12.894181274776301,212906
55.17067986189057,212907
15.403492940822915,212910
13.061509679714108,212911
16.58781021787297,212914
107.52075328606406,212915
70.99303663416035,212916
36.95588254821848,212917
35.41461954621256,212919
52.8506232535436,212920
73.70873804883104,212921
70.814584508629,212924
44.77964300477403,212925
263.35987675195304,212926
11.809053991157723,212927
62.57147583810588,212929
57.184477022454956,212930
18.534869030159165,212931
67.8699667757211,212932
62.861292830921165,212933
83.94266179158419,212934
11.337245700816103,212935
65.27710878672536,212936
48.918819378593355,212937
19.289089007658205,212938
30.148871100410663,212940
41.069596246468414,212941
37.01167016310819,212942
53.44297868980752,212946
50.03855890562136,212947
150.01211040603926,212948
45.918070754416014,212949
44.676262437286525,212950
28.236521783358107,212951
41.13202751721251,212952
63.88765794202192,212954
27.985318948550514,212955
25.358318036268717,212956
18.411041630167038,212959
21.888205345787167,212960
76.856567837028,212964
25.212300416397454,212965
157.75341190883609,212966
19.582780410514083,212967
14.020964736937636,212968
31.168765859651092,212969
46.225723437287776,212970
29.17107066682452,212971
26.553148905755812,212973
30.62985196665656,212974
55.41382848809979,212977
53.03909152353471,212978
24.70593766352919,212979
19.56103258469907,212981
40.91004069734283,212982
44.25902808633216,212983
42.38360827823227,212984
44.847900320920616,212985
47.80609671946732,212986
101.2103291935229,212987
34.38994921393876,212988
245.7485267234084,212989
24.409665905363195,212990
17.44873615564854,212991
53.114251281289796,212993
49.29416384352413,212994
35.833209910547716,212995
34.77269021740319,212996
41.13758203475082,212997
69.50632102765877,212998
4.85608302118249,212999
14.695709203628418,213001
13.383763583827921,213002
15.323864919358035,213006
19.727487551330203,213007
30.163774445522225,213011
11.974651240307097,213012
63.918572700145596,213013
18.883020120734244,213016
13.350726275513832,213017
24.281221978078403,213020
168.578419363877,213021
110.90558719094764,213022
59.75341922144358,213023
38.224507026867315,213025
51.958238233070624,213026
87.33452880227178,213027
92.82881554246379,213031
49.76086887171062,213032
254.83607000821786,213033
25.368418050427483,213034
16.238704229717506,213035
68.6109333125095,213036
61.849981402077205,213037
64.90843974305761,213038
20.880252589879127,213039
36.39200958314463,213040
74.95030767665602,213041
18.762611220207422,213043
149.35508659195688,213048
101.33982165046105,213049
40.313176897180846,213050
47.12721449696258,213053
69.39140148562313,213054
91.64157512316739,213055
48.30175753351989,213056
72.8469019211541,213059
47.278892600549824,213060
258.37390151689357,213061
62.24871544888689,213064
36.53744950034945,213065
47.743029251170285,213066
57.359212425271174,213068
82.60054612215696,213069
26.162634535329055,213070
71.5168450495245,213072
56.337476033157,213073
30.10833927386696,213074
15.550445902930253,213076
33.0511217334632,213077
56.145202041743325,213078
20.763692201135587,213079
20.20841150931295,213080
23.83984628981921,213081
95.46882724613597,213082
30.956340883459546,213083
212.11759870260445,213084
27.60902213645781,213085
19.309540384095705,213086
46.89985749835676,213087
54.095865400346774,213088
33.7356160720967,213089
34.58465652484987,213090
44.11574930550546,213091
58.54394835795444,213092
3.975898619459464,213093
12.333103833265708,213094
17.341671489326743,213096
27.326945654484998,213097
23.51879767181872,213098
8.846872569298988,213100
22.091018326359116,213101
26.14758386344264,213102
22.60768117562355,213103
33.82793204927286,213105
58.29498864123772,213106
18.799996941716046,213107
83.90016081593275,213108
23.498238111647833,213109
34.13840874801176,213110
23.374957837917535,213111
35.90513023072411,213113
38.070109358594124,213114
6.059659890629815,213115
32.746057949649455,213123
76.22654837404377,213127
49.46457233673865,213128
25.497769528120266,213129
22.985067296139405,213131
38.06262475505403,213132
51.956461804088,213133
55.381371345884205,213135
25.421855918806333,213136
143.99799514012034,213137
14.207343996105994,213138
39.20472018556925,213140
31.056825613894134,213141
58.42290001135521,213142
49.07503337448789,213145
7.221652634801878,213147
57.13763991303469,213148
34.44597872982747,213149
8.3244162551306,213150
20.984629875362725,213151
28.20267058620887,213152
12.08588235541092,213153
69.18243804062945,213154
24.988814988779804,213155
123.72636603670142,213156
18.65473584928609,213157
16.152056918317868,213158
34.144675960511705,213159
38.7262047134293,213160
27.756055730914394,213161
22.686175330001127,213162
30.6616842192135,213163
37.83305980018446,213164
11.249189446579246,213167
22.557231374741747,213168
220.15243285114317,213169
158.20780988867767,213170
85.0390859071744,213171
53.86250195771803,213174
84.23987024171466,213175
114.98400597943888,213176
26.67436151408687,213179
132.28049005658056,213180
63.13967974469239,213181
327.4591306421368,213182
31.183682907927114,213183
80.908979589635,213187
50.207587046197204,213188
117.86132622525224,213189
40.11791475888454,213191
89.17395201475874,213192
20.687992562408933,213194
10.942894757435473,213195
10.001996949617851,213197
8.4486963612671,213199
23.485415640845485,213200
28.728162863252116,213202
60.702684785252146,213204
22.489851253694773,213205
93.70904757961718,213206
20.2094889429267,213207
65.31173844627787,213208
36.1926247695786,213209
96.33896411874969,213215
72.28462755214454,213216
41.54609502265269,213217
40.56196061942627,213219
52.53289382749685,213220
67.07304237230454,213221
59.84992428861658,213225
38.18156620563013,213226
222.40086047298902,213227
46.88802089913121,213230
36.2520275716667,213231
36.09683494451534,213233
69.28030756523401,213235
10.353867023828357,213236
113.29908141058402,213238
74.56265261480112,213239
37.200578750142064,213240
29.99369632411324,213241
41.89833168485609,213242
69.82957267745809,213243
80.35277679971261,213245
36.75710881502096,213246
234.5666622466313,213247
23.91530949863111,213248
14.94570072827851,213249
59.545372292352425,213250
46.12650842534041,213251
21.669564294473687,213252
36.98548553517335,213254
68.79206586928973,213255
5.383149099285773,213256
18.016193011914126,213257
10.141399346454051,213260
36.916051456442325,213265
17.11655522342055,213268
49.53154125195273,213269
37.959236752030634,213270
33.9597011341723,213273
43.80003756359979,213275
22.128495751858797,213276
7.663631346239173,213278
21.47735889372297,213279
50.93049632600842,213280
37.50333322456993,213281
17.459609670889947,213282
29.133270173084767,213283
98.93210864966719,213285
38.60288294650675,213286
195.6647551534122,213287
27.838245517114448,213288
15.58913845210265,213289
46.942256796379944,213292
41.038071500071254,213293
27.88512075063042,213294
47.89113663662304,213296
50.88765796078237,213297
24.846487685087148,213301
7.157966340537983,213303
13.590739731162609,213304
40.20999806997332,213305
29.954657067109224,213306
54.15192091465608,213308
51.42497323524255,213309
56.61520355161641,213310
24.006352039798827,213311
115.30401735686549,213312
8.69269759320195,213314
29.657606794656154,213315
27.150471682863632,213316
16.601431500130577,213317
183.16738532602045,213320
117.10613113726446,213321
33.81750796990259,213322
44.06569627088373,213325
64.27002396450953,213326
94.41170653791828,213327
38.911791959195554,213330
88.71740066306252,213331
46.496863325201645,213332
203.06725611074853,213333
12.58159228230552,213334
6.510826042413539,213335
67.73452073651069,213336
41.9282813855915,213337
20.26136496601677,213338
61.18661920062109,213340
77.6331425250695,213341
9.70346584154958,213343
174.8882719608358,213346
30.02692808405775,213347
8.762705568211597,213348
8.282118680976405,213351
35.20453101864206,213352
25.90363539129122,213353
18.985110929349695,213354
32.573411474610666,213355
30.860372672994924,213356
54.641677026018534,213357
22.259718173559385,213358
123.24714188534173,213359
9.941266878521343,213360
7.8802702990476154,213361
45.23644101892768,213363
34.36958182477494,213364
30.607497512230985,213365
31.588637612031444,213366
41.72780337962607,213367
67.5234106878828,213369
57.429102669229,213370
15.636655495043806,213371
11.139237698632208,213372
27.552401575988682,213373
37.89155449475843,213374
20.994029218404982,213375
23.977493503338856,213376
24.274419928684384,213377
75.61489190160125,213378
22.739660073197598,213379
124.54702357301778,213380
14.437119173974066,213381
12.744597850522197,213382
36.39648258985387,213383
45.563548775134926,213384
33.16298680708607,213385
27.10066563050405,213387
45.27722907584553,213388
9.315976528262578,213390
36.43087132499497,213391
29.89898961534585,213392
14.956429800947983,213394
39.481571469317196,213395
26.339472010862465,213396
61.50603566445298,213399
18.640365878291817,213400
111.39511113785058,213401
24.397792602268986,213403
21.890161153900873,213404
18.42744825793118,213408
6.077941200871925,213409
6.366217138162176,213410
12.809546760613124,213411
58.860672009109464,213412
45.898393384667706,213413
19.009613612101155,213414
14.571056336009704,213415
31.02316582980177,213416
27.928549705684013,213417
21.99860941063768,213418
14.417739961341253,213419
12.804565354900767,213420
66.52142156967238,213421
17.649232636652542,213422
133.12718768966914,213423
8.085779029964712,213425
29.176561913198853,213426
25.116509299698727,213427
19.058582254939168,213428
36.56205310546777,213431
6.247741307119659,213432
11.490041668012882,213434
62.95425577915718,213435
60.94068189158687,213436
31.69168592596376,213437
19.652119697531283,213439
36.95717995780226,213440
47.14547218626499,213441
47.22229568732297,213444
46.124636849138604,213445
26.089663471392743,213446
142.71533053908868,213447
43.02923428192715,213448
23.296356362436665,213449
58.87089324250079,213454
37.75506588642098,213455
20.80842355598372,213456
38.797859061162285,213457
44.43892835958031,213458
37.55778553225038,213461
26.17830637648604,213462
134.47153791189865,213463
32.84144587155046,213466
14.492916852174753,213467
10.715195200093984,213471
78.89885302008214,213472
50.27153250358507,213473
21.13388679332963,213474
27.429670050362287,213476
43.637948264892636,213477
52.713566898195374,213478
72.00675614149341,213479
41.02860177223694,213480
189.83677466196758,213481
42.88182432254248,213484
47.427409719491834,213485
18.628419866566933,213486
30.36863410417146,213488
45.45733662397841,213489
6.290584322717646,213490
22.18127773574911,213491
18.779801089718475,213494
17.016745093864884,213495
9.150170458806599,213496
20.897842073165076,213497
47.31947753367033,213502
23.641687507704866,213503
23.159532480046494,213505
38.85694178561449,213506
24.756993411725304,213507
32.90741478824616,213510
26.85549416563802,213511
6.987749215776651,213512
18.068282535774514,213514
52.72830651450441,213516
16.22294412581526,213517
97.98054203423854,213518
14.208330673087097,213519
9.457802554455379,213520
22.524864702558315,213521
30.569619693653266,213522
18.688969194691474,213523
23.59392141907227,213526
8.624521204128076,213528
39.00081416597017,213530
34.64918666878559,213531
23.256129512996946,213532
7.2237031740525515,213533
10.65223021279033,213535
24.693897964358747,213536
31.762144684056736,213537
26.95786354187227,213538
29.87052618918453,213540
72.10370513361858,213541
22.732252894370625,213542
99.92266120553015,213543
7.058774876054112,213545
30.463698449863262,213546
43.287622729496725,213547
28.265908895085747,213548
30.909882630268108,213550
33.718415869739104,213551
14.103405615620101,213554
27.325992014398278,213559
18.323440820823855,213560
32.25221788158098,213561
36.56526746779832,213562
35.66188536840595,213563
55.84154994629097,213564
15.885797848373741,213565
100.10864885935592,213566
42.51060852815256,213567
24.33925672275333,213568
28.550621492991862,213572
24.68945433431195,213573
20.82885521667324,213574
6.37353462726131,213575
4.118025803724507,213576
20.474269675168898,213577
18.444023408188784,213578
22.48923675621946,213579
26.683662849215462,213580
65.24154390978057,213581
19.195967691612758,213582
98.42748427388398,213583
11.579356674342959,213584
45.16841359858166,213587
33.116962212480686,213588
40.700205205391136,213591
51.18659773554047,213593
42.9814008652012,213594
14.73580578321038,213597
28.215928211997728,213598
30.429091318855424,213599
21.091025532143426,213600
18.272658232530237,213601
24.278590422860955,213602
74.38916042681342,213603
26.781765358684158,213604
143.28955437948747,213605
21.41551548600729,213606
15.604598676224127,213607
37.066396994520616,213608
31.741009462422756,213609
24.94814175322513,213610
23.82279497726043,213612
35.01393753039352,213613
15.023604165947035,213614
159.13426993980332,213615
115.07299809060098,213616
35.404359886112815,213617
53.92473038561258,213619
76.05007519095363,213620
90.74702800777895,213621
31.12269853505721,213624
76.8038777927107,213625
58.415037205564595,213626
277.23315492106633,213627
69.25099303996174,213630
47.641255966723406,213631
80.62666206543746,213635
30.422278746688708,213639
28.971025987477347,213640
9.530459956498404,213641
12.951908906165178,213643
26.548225611010665,213644
22.86786493917259,213645
59.13558185470708,213648
20.898957887423805,213649
108.12111178130965,213650
21.810902179874567,213651
15.309957152289266,213652
30.711283663237623,213653
26.038100311792373,213654
27.367526139800372,213658
14.443945349962668,213660
14.992492865037647,213661
9.299043213704199,213663
18.300795382964267,213664
39.46118714822357,213665
26.718661635064677,213666
74.92438954653512,213669
29.441307366410015,213670
126.88454702121462,213671
28.999530354028018,213673
50.53052948868527,213674
37.25040293011277,213675
48.87423570572969,213678
42.15406689922697,213681
36.652510963209934,213682
16.324093672913193,213683
18.15049184300182,213685
41.95410304859151,213686
36.437268198881824,213687
44.755222005181224,213688
49.706073832024586,213689
44.42299266870838,213690
75.7585021099139,213691
30.0620316520082,213692
153.79989971948334,213693
15.345848758110487,213694
37.33940100945595,213696
28.04833005934726,213697
21.019474806852458,213698
37.12596075831611,213699
41.11078894813676,213700
47.016905432851836,213701
64.37972029493147,213703
46.05458756377944,213704
22.79307311418923,213707
32.82278328646757,213708
44.093869298307794,213709
43.79240726910124,213711
25.86300579335699,213712
129.6886046493957,213713
40.739486406326634,213716
44.09419788573057,213720
102.03632737762638,213723
75.16217358958524,213724
23.111497635526145,213725
34.473336656625776,213727
50.00204906320237,213728
61.104804475618884,213729
65.08322337320686,213733
46.214752225512164,213734
192.6540072737116,213735
61.95207362897327,213736
41.601325349286654,213737
21.779105605979158,213738
57.47136063329081,213741
185.83884082323496,213743
119.97538203152253,213744
59.59558842836671,213745
46.17083433270771,213748
64.83848121330087,213749
110.28396952138938,213750
109.11121767140449,213752
57.62320537557694,213753
345.6242980086815,213754
39.74171303647099,213755
24.988893776306412,213756
78.7823788215366,213758
60.30751659789243,213759
36.08989832379338,213760
40.28989620375055,213761
49.640276058865574,213762
109.48372183540718,213763
7.203700104695449,213764
23.474920562688066,213765
228.17604439928948,213768
154.34687216819822,213769
63.04209342002805,213770
14.253999626881484,213771
56.9287611279864,213773
77.84387661432694,213774
113.45426794511933,213775
102.93125604043291,213779
60.515708285953345,213780
338.4133254203448,213781
19.008437470651664,213782
11.228814235388628,213783
78.70926314794781,213785
51.91702895600741,213786
115.79527856396611,213787
38.599689089979776,213788
61.95809034290099,213789
97.300340299461,213790
17.180990241769194,213792
18.103597539672098,213796
15.869896107254116,213797
7.789346342734705,213798
7.723127896698507,213799
8.954674994264373,213800
23.674912495031787,213801
24.957101772861378,213802
68.32782442654369,213805
24.66650620064326,213806
91.46786948713519,213807
6.432732477029747,213808
23.898571252551108,213809
34.66903633885764,213811
35.39940056383953,213814
18.713823516699854,213816
19.887329719165653,213817
5.2889663791596675,213819
19.520403640664092,213820
17.939154595522687,213821
48.71458958031528,213824
17.894216286189817,213825
67.28516386563378,213826
17.897171177062447,213829
42.595306891232326,213830
31.01658857836759,213831
21.3670388772021,213833
22.303485187993683,213834
12.780688024406523,213835
12.013833013740724,213838
24.881541362237215,213840
25.361099181999606,213842
19.112824406116452,213844
110.108816556575,213848
74.2766988729579,213849
39.61051459764835,213850
31.380666612862328,213851
42.60729057008831,213852
62.64406716640937,213853
67.33339317687705,213857
40.781754803098536,213858
220.88872504784837,213859
18.458904579970515,213860
8.868502584084958,213861
52.03617025994669,213862
39.518605039768644,213863
32.80330169415156,213865
43.06292113587951,213866
69.19346193049148,213867
64.00101446421537,213870
32.85897737302882,213871
26.531377156180554,213874
38.45804521326602,213875
48.47263354792664,213878
25.64681564545195,213879
141.6672691314524,213880
32.098710301064855,213883
19.937376701496778,213884
8.426222183674977,213885
41.206869500419394,213888
122.98865104284815,213891
76.38569122759375,213892
32.84246896371824,213893
33.28302211019591,213895
52.13187808849694,213896
71.88471294527574,213897
82.79509036640889,213900
45.256243436324496,213901
220.91504931163573,213902
23.994377534502856,213903
50.68468222427825,213905
40.55387872591758,213906
59.6410678957089,213907
32.76168970806215,213909
64.37808593441906,213910
15.936639377251979,213912
15.437077148408171,213913
23.4172816096965,213918
19.01752842345765,213919
22.010363343052756,213922
59.54839069530075,213923
17.48792531486527,213924
109.86071831855247,213925
6.216253589325777,213926
15.176795368709652,213928
30.933911384001917,213930
30.328307556240603,213932
30.123673511499874,213935
25.349519185546352,213936
11.453491377243395,213939
17.4435510396238,213940
63.900692251591686,213942
22.21792603202512,213943
111.13436213852606,213944
20.468258476362955,213945
13.803133854391703,213946
33.14692142421069,213947
30.535011175020628,213948
24.38233380145381,213949
19.003253319782445,213951
27.32883636654654,213952
11.225379187355582,213954
18.410841386346256,213955
14.529724569677697,213956
14.265633608994666,213960
35.9362492285053,213961
21.053973533430348,213962
34.28652049135741,213963
36.093811233393694,213964
30.502437464301426,213965
62.8252123592375,213966
26.951194540468425,213967
123.99312730121324,213968
26.613073221565973,213971
29.264638531826694,213972
19.204436159072635,213973
155.86245627150961,213976
92.84235518020901,213977
53.87349562723046,213978
22.206037770183002,213979
14.21246193427598,213980
59.12093624971852,213981
96.08643330620356,213982
122.71651741483653,213983
27.24699891362259,213985
17.176723168567868,213986
155.21074748423476,213987
92.09564637220716,213988
367.40930668782653,213989
35.613489353757195,213990
15.741874444330778,213991
95.49061883186839,213994
72.86313936574149,213995
137.97788046432402,213996
66.679142622065,213998
111.02779896447854,213999
3.5120329314671817,214000
25.856428653834673,214001
21.412090684280397,214002
62.532889521770315,214004
41.0283319237147,214005
20.54046715631715,214006
35.07051098520388,214008
48.94434425341032,214009
50.8209855638088,214010
26.740783033012487,214011
50.55772179068563,214014
45.637618536429294,214015
190.25334395209515,214016
55.95148625416388,214017
33.95088009712602,214018
89.6452247524228,214019
78.58700928876246,214021
73.08133685289567,214022
87.60409139225904,214023
63.71340030466469,214024
24.363291921212713,214025
31.97636600385775,214026
43.4564227916868,214027
59.46048944952878,214028
59.37904425679471,214032
54.18446499422748,214033
204.9290680144776,214034
69.32064231494923,214035
45.711436673089985,214036
65.28437519860222,214040
4.123721047329013,214041
222.79610101276137,214043
144.13499929445993,214044
77.7449352266683,214045
78.11504586569947,214048
111.70874509366288,214049
138.12856072320074,214050
15.324651750603664,214051
156.20129463050154,214054
93.53850892443647,214055
507.8648168291905,214056
31.957152747913682,214057
109.05126498993131,214061
105.22124634099558,214062
140.419655085538,214063
70.71751096752462,214065
127.76245676945994,214066
24.695141828627985,214067
66.06150409855277,214070
52.94581302670189,214071
19.08561883585284,214072
15.740258694952184,214073
32.38021487681097,214074
53.134390989262926,214075
32.950676930139736,214076
21.68026206930142,214077
37.32606670874361,214078
116.14908358795704,214079
34.18164989888707,214080
200.33269466443164,214081
35.21609764424774,214082
23.692218323872673,214083
55.062276950666586,214084
70.37897680238225,214085
61.833693980722074,214086
33.470519088821874,214088
67.7437183744822,214089
3.97189585722739,214090
15.72206540974094,214092
25.274462603711626,214096
21.237590272009296,214097
21.07508809979979,214098
17.53869725026103,214099
68.9105620847813,214100
27.611757973474944,214101
111.26869033753144,214102
5.769273329451848,214103
37.220804004357646,214104
60.70008171147814,214105
38.80355953207092,214106
44.99148206504862,214109
40.01755760514448,214111
43.98752938959124,214112
14.808518911050967,214114
30.484876731633417,214115
22.048840790990088,214116
43.739200214566694,214118
41.66842280920465,214120
21.398050059081765,214121
123.99276352962143,214122
23.35923837842891,214124
18.107726031721967,214125
13.213153082218854,214126
47.45590249885535,214129
38.2837806637991,214130
10.28401989670584,214131
16.59222509619639,214133
38.02972563010786,214134
45.960914536402335,214135
25.139344765078935,214136
28.329727935356047,214137
42.95267165091014,214138
74.85356825755329,214139
24.76351781931986,214140
144.03863507850656,214141
16.805396868912077,214142
11.869986709735281,214143
35.8183611235107,214144
29.14161932046517,214145
24.237618248445997,214146
33.61662840441228,214148
45.93955509792338,214149
151.61843017548966,214151
80.65259697678333,214152
30.154428043363133,214153
40.70315320065427,214154
71.96960634350407,214155
100.97243029125656,214156
34.485903183906316,214158
73.9195839868467,214159
39.81988355618237,214160
233.82545879153338,214161
16.944088150450618,214162
11.042121741484348,214163
58.219471058253895,214164
38.06370103025682,214165
45.37929634534344,214168
67.81495155795541,214169
66.95691265358039,214175
48.95117731750951,214176
17.23595061050688,214177
35.567900072238075,214178
40.36683606357501,214179
71.14234113250205,214180
62.43432646468115,214184
42.04558707329771,214185
211.7474343247013,214186
60.416366042019305,214187
36.093014625264864,214188
57.56175668183709,214191
7.677041985804765,214192
42.61904065206931,214193
28.277600838448336,214194
11.497669621109997,214195
29.546680740818488,214196
54.29422877709223,214197
34.85853197877424,214198
85.92880678668924,214202
52.182194013385725,214203
192.40326084994553,214204
44.96835106581939,214205
106.32008453663951,214206
63.282133980818315,214207
70.97162501623342,214209
84.02867858087767,214210
30.126572377675984,214213
9.448161826354866,214215
23.57451634588744,214216
29.26315325052761,214217
9.264094306702557,214218
76.45995470780872,214221
20.907349927348747,214222
123.50295067414356,214223
16.92749797116972,214224
13.228738074842251,214225
31.901698905039236,214226
42.99131424852959,214227
32.255121935135705,214228
19.58044544292246,214229
24.526037744352394,214230
34.882243304278475,214231
10.546938830480789,214233
127.34124435786735,214235
86.1061858003364,214236
49.09099760183553,214237
43.75522612561763,214240
66.4334676729697,214241
83.94394989843694,214242
103.19755106096778,214245
49.55635771558738,214246
287.8777620633326,214247
17.025119438534823,214248
9.08959520874835,214249
70.72992636498572,214251
52.44042069497867,214252
81.2470383198558,214253
59.2051014222749,214255
88.87930633582617,214256
11.06246687318198,214258
18.5464517421482,214261
36.00431478324507,214262
19.551813782804203,214263
15.45779757866574,214265
30.537249973140533,214266
27.0753805330648,214267
77.02687275954722,214271
24.800946405696667,214272
141.41419684367582,214273
21.8985614608948,214274
14.079972562532104,214275
36.32460894463392,214276
35.77237758552361,214277
27.780793077335208,214278
33.73912260269604,214281
14.528038747446525,214282
13.918321644587365,214283
15.836866185550257,214284
19.711792283124517,214285
26.60036711217637,214286
28.47806660270884,214287
23.491261579986336,214288
24.901959488697557,214292
39.40328893981445,214293
15.725688389699526,214296
90.00736271070481,214297
169.23536783260903,214300
100.92279126323804,214301
52.78130818851917,214302
81.43321574377704,214305
102.85451273670506,214306
121.73754534084149,214307
20.75084183199294,214310
121.64126852874239,214311
66.37793404703736,214312
117.10286090944602,214313
20.07790245058098,214314
9.513290632601468,214315
80.66837772354506,214316
57.12348017186112,214317
283.63012294354644,214318
12.219486245998612,214320
25.86337799512342,214321
19.93584418452728,214322
72.23513694500323,214325
83.45152620355091,214326
16.09549825837479,214327
8.644532286838533,214328
28.250176058146202,214330
53.320014684262446,214331
41.94367284638215,214332
52.15573464356225,214333
49.233107371631434,214334
34.915414049601466,214335
87.30810423404976,214336
35.06560100165038,214337
51.776851255266386,214338
22.41157399914674,214339
13.153542864702878,214340
42.61775048689936,214341
45.72395101637726,214342
123.18846532255012,214343
13.797732560862968,214344
19.408900575603944,214345
21.75961876978216,214346
7.5381524665709705,214348
9.133184909653917,214349
26.75797218741747,214350
34.74385474402729,214351
32.18633380826593,214352
24.108665345201633,214355
33.261169580967234,214356
29.37340209689865,214357
30.309273957586967,214358
86.84448807248172,214360
29.089059135192826,214361
42.80928320996747,214362
11.884352815635927,214363
7.687176335458872,214364
36.80941493402733,214366
59.39118941627569,214367
151.8119398058,214368
19.035189978337627,214370
26.455331272731904,214371
5.78783654796735,214373
4.858881309153304,214374
10.98446724613323,214375
260.61444292262195,214376
201.53346989977547,214377
76.54192527085371,214378
19.23659484835749,214379
105.43979542178594,214381
129.55069969082683,214382
196.44725680003228,214383
225.0233381112488,214387
106.89266570950082,214388
208.16729038525648,214389
38.576788239808856,214390
21.665422092319382,214391
129.2960867817054,214393
98.02567154841216,214394
303.6040633399917,214395
12.7899311578494,214396
26.417052514882432,214397
61.24615874436113,214398
9.707953374897958,214399
60.86902011799617,214400
12.212541381364872,214402
93.04570062212359,214403
82.45804879646917,214404
58.16247656815142,214406
62.66152188579443,214407
67.46053675925444,214408
31.99074095141113,214411
61.441054679321866,214412
36.11783371614327,214413
63.08532272503871,214414
10.070610865470183,214415
6.164656963287923,214416
51.22088524517545,214417
31.824718933064048,214418
10.980865538213068,214421
21.187422041166705,214422
197.10105307503852,214425
122.16216266402797,214426
65.30668006251653,214427
14.73841541048067,214428
119.27801651109233,214430
125.12694857705432,214431
140.9931299100818,214432
146.79639078661177,214434
154.31438668301712,214435
149.32523382058187,214436
